timestamp,open,high,low,close,volume
2026-03-23 09:04:00,253.45,253.45,253.11,253.11,5081
2026-03-23 09:05:00,253.08,253.5,253,253,2623
2026-03-23 09:06:00,252.939,253.0875,252.82,253.0875,2699
2026-03-23 09:07:00,252.82,253.06,252.81,252.9,27529
2026-03-23 09:08:00,252.84,252.84,252.57,252.57,7692
2026-03-23 09:09:00,252.7,252.9675,252.7,252.9,833
2026-03-23 09:10:00,252.9675,252.9675,252.74,252.75,2906
2026-03-23 09:11:00,252.6,252.6543,252.6,252.6543,352
2026-03-23 09:12:00,252.64,252.64,252.63,252.63,450
2026-03-23 09:13:00,252.51,252.51,252.27,252.37,8905
2026-03-23 09:14:00,252.4,252.5,252.05,252.5,770
2026-03-23 09:15:00,252.39,252.58,252.3173,252.58,2305
2026-03-23 09:16:00,252.52,252.54,252.3346,252.3457,2707
2026-03-23 09:18:00,252.4967,252.4967,252.4967,252.4967,700
2026-03-23 09:19:00,252.5,252.5,252.3,252.3,1600
2026-03-23 09:20:00,252.3,252.3,252.3,252.3,100
2026-03-23 09:21:00,252.45,252.5,252.25,252.35,5287
2026-03-23 09:22:00,252.3,252.48,252.3,252.35,4457
2026-03-23 09:23:00,252.32,252.32,252.11,252.28,5422
2026-03-23 09:24:00,252.14,252.24,252.1,252.15,6027
2026-03-23 09:25:00,252.1,252.19,251.9,252.08,31535
2026-03-23 09:26:00,252.01,252.25,251.95,252.25,3391
2026-03-23 09:27:00,252.14,253.15,251.98,253,9522
2026-03-23 09:28:00,253.2,253.83,253,253.59,29855
2026-03-23 09:29:00,253.69,254,253.69,254,49986
2026-03-23 09:30:00,253.93,254.6,252.37,252.57,1247243
2026-03-23 09:31:00,252.55,253.26,252.05,253.015,134147
2026-03-23 09:32:00,253.07,253.17,251.8801,251.8801,177214
2026-03-23 09:33:00,251.96,252.405,251.96,252.28,120362
2026-03-23 09:34:00,252.28,252.28,251.36,251.52,138200
2026-03-23 09:35:00,251.54,252.12,251.4401,252.06,101223
2026-03-23 09:36:00,252.0001,252.63,251.82,252.63,78222
2026-03-23 09:37:00,252.63,253.085,252.5275,252.8,116113
2026-03-23 09:38:00,252.83,253.5,252.76,253.06,122475
2026-03-23 09:39:00,253.04,253.2,252.9001,253.2,95487
2026-03-23 09:40:00,253.19,253.72,253.055,253.07,86182
2026-03-23 09:41:00,253.07,253.76,252.65,253.72,92877
2026-03-23 09:42:00,253.7,254.25,253.55,253.99,179436
2026-03-23 09:43:00,253.99,254.06,253.45,253.6551,91747
2026-03-23 09:44:00,253.67,253.865,253.3,253.32,58399
2026-03-23 09:45:00,253.39,253.59,253.17,253.5675,90481
2026-03-23 09:46:00,253.52,253.52,253.07,253.155,118715
2026-03-23 09:47:00,253.18,253.26,252.545,252.67,70711
2026-03-23 09:48:00,252.7,252.99,252.56,252.63,91750
2026-03-23 09:49:00,252.64,252.9273,252.26,252.885,63190
2026-03-23 09:50:00,252.87,253.0775,252.68,252.95,71142
2026-03-23 09:51:00,252.97,253,252.59,252.79,62365
2026-03-23 09:52:00,252.72,252.99,252.6311,252.965,60551
2026-03-23 09:53:00,252.99,253.07,252.8311,252.91,58371
2026-03-23 09:54:00,252.91,253.08,252.71,252.71,68337
2026-03-23 09:55:00,252.69,252.7685,252.25,252.325,76701
2026-03-23 09:56:00,252.34,252.44,252.05,252.24,47056
2026-03-23 09:57:00,252.1901,252.34,252.03,252.045,39593
2026-03-23 09:58:00,252.07,252.1,251.86,251.95,41251
2026-03-23 09:59:00,251.97,252.07,251.81,252.045,71094
2026-03-23 10:00:00,252.07,252.11,251.655,251.7901,95042
2026-03-23 10:01:00,251.78,251.84,251.395,251.56,67158
2026-03-23 10:02:00,251.54,251.8,251.37,251.79,54131
2026-03-23 10:03:00,251.77,252.03,251.69,251.79,70146
2026-03-23 10:04:00,251.83,251.85,251.28,251.39,93419
2026-03-23 10:05:00,251.37,251.56,251.02,251.42,63601
2026-03-23 10:06:00,251.43,251.66,251.4,251.49,44489
2026-03-23 10:07:00,251.51,251.8299,251.45,251.63,42064
2026-03-23 10:08:00,251.605,251.7,251.27,251.315,53801
2026-03-23 10:09:00,251.2901,251.64,251.22,251.6299,55410
2026-03-23 10:10:00,251.62,251.86,251.49,251.69,75716
2026-03-23 10:11:00,251.64,251.86,251.55,251.71,56641
2026-03-23 10:12:00,251.7262,251.86,251.7,251.75,56579
2026-03-23 10:13:00,251.72,251.94,251.7,251.88,89257
2026-03-23 10:14:00,251.85,252.225,251.67,252.14,187903
2026-03-23 10:15:00,252.15,252.33,252.0508,252.265,63821
2026-03-23 10:16:00,252.26,252.55,252.12,252.52,51462
2026-03-23 10:17:00,252.51,252.57,252.39,252.49,48661
2026-03-23 10:18:00,252.47,252.64,252.46,252.62,53163
2026-03-23 10:19:00,252.6,252.7,252.53,252.56,56011
2026-03-23 10:20:00,252.58,252.645,252.4381,252.6,44042
2026-03-23 10:21:00,252.655,252.86,252.5918,252.77,56404
2026-03-23 10:22:00,252.7596,253,252.7596,252.97,65251
2026-03-23 10:23:00,252.96,253.005,252.77,252.8801,70503
2026-03-23 10:24:00,252.88,252.89,252.65,252.66,40148
2026-03-23 10:25:00,252.65,252.735,252.31,252.365,46734
2026-03-23 10:26:00,252.37,252.59,252.34,252.475,53576
